id,user_id,user_login,user_name,license,url,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
797509,44310,garychang,Gary Chang,CC-BY-NC,http://www.inaturalist.org/observations/797509,https://inaturalist-open-data.s3.amazonaws.com/photos/1004037/medium.jpg,Adalia bipunctata,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
819426,44310,garychang,Gary Chang,CC-BY-NC,http://www.inaturalist.org/observations/819426,https://inaturalist-open-data.s3.amazonaws.com/photos/1033699/medium.jpg,Two-spotted Lady Beetle,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
3356044,73671,purperlibel,"",CC-BY,http://www.inaturalist.org/observations/3356044,https://inaturalist-open-data.s3.amazonaws.com/photos/3875128/medium.JPG,Coccinelle à deux points,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
3442678,73671,purperlibel,"",CC-BY,http://www.inaturalist.org/observations/3442678,https://inaturalist-open-data.s3.amazonaws.com/photos/3991424/medium.jpeg,Coccinelle à deux points,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
3622258,109574,josve05a,Jonatan Glad,CC-BY-SA,http://www.inaturalist.org/observations/3622258,https://inaturalist-open-data.s3.amazonaws.com/photos/4181920/medium.jpg,Two-spotted Ladybug,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
4311139,104994,davidwhyte,David Whyte,CC-BY-SA,http://naturewatch.org.nz/observations/4311139,https://inaturalist-open-data.s3.amazonaws.com/photos/5179528/medium.jpeg,Adalia bipunctata,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
4838744,73671,purperlibel,"",CC-BY,https://www.inaturalist.org/observations/4838744,https://inaturalist-open-data.s3.amazonaws.com/photos/5874117/medium.jpeg,Coccinelle à deux points,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
4838746,73671,purperlibel,"",CC-BY,https://www.inaturalist.org/observations/4838746,https://inaturalist-open-data.s3.amazonaws.com/photos/5874088/medium.jpeg,Coccinelle à deux points,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
5463624,73671,purperlibel,"",CC-BY,https://www.inaturalist.org/observations/5463624,https://inaturalist-open-data.s3.amazonaws.com/photos/6727376/medium.jpeg,Coccinelle à deux points,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
5538981,73671,purperlibel,"",CC-BY,https://www.inaturalist.org/observations/5538981,https://inaturalist-open-data.s3.amazonaws.com/photos/6836850/medium.jpeg,Coccinelle à deux points,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
5604519,57883,robcruickshank,Rob Cruickshank,CC-BY-SA,https://www.inaturalist.org/observations/5604519,https://inaturalist-open-data.s3.amazonaws.com/photos/6925308/medium.jpeg,Adalia bipunctata,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
5605844,57883,robcruickshank,Rob Cruickshank,CC-BY-SA,https://www.inaturalist.org/observations/5605844,https://inaturalist-open-data.s3.amazonaws.com/photos/6927596/medium.jpeg,Adalia bipunctata,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
6195274,166761,fabienpiednoir,Fabien Piednoir,CC-BY-SA,https://www.inaturalist.org/observations/6195274,https://inaturalist-open-data.s3.amazonaws.com/photos/7775854/medium.jpeg,Coccinelle à deux points,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
6619434,495142,portioid,portioid,CC-BY-SA,https://www.inaturalist.org/observations/6619434,https://inaturalist-open-data.s3.amazonaws.com/photos/8408450/medium.jpg,Adalia bipunctata,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
6919739,495142,portioid,portioid,CC-BY-SA,https://www.inaturalist.org/observations/6919739,https://inaturalist-open-data.s3.amazonaws.com/photos/8834876/medium.jpg,Coccinelle à deux points,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
6919743,495142,portioid,portioid,CC-BY-SA,https://www.inaturalist.org/observations/6919743,https://inaturalist-open-data.s3.amazonaws.com/photos/8834914/medium.jpg,Two-spotted Ladybug,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
6919744,495142,portioid,portioid,CC-BY-SA,https://www.inaturalist.org/observations/6919744,https://inaturalist-open-data.s3.amazonaws.com/photos/8834927/medium.jpg,Adalia bipunctata,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
7158086,495142,portioid,portioid,CC-BY-SA,https://www.inaturalist.org/observations/7158086,https://inaturalist-open-data.s3.amazonaws.com/photos/9219657/medium.jpg,Adalia bipunctata,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
8286191,166761,fabienpiednoir,Fabien Piednoir,CC-BY-SA,https://www.inaturalist.org/observations/8286191,https://inaturalist-open-data.s3.amazonaws.com/photos/10992148/medium.jpeg,Coccinelle à deux points,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506
