id,user_id,user_login,user_name,license,url,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
586031,5772,juancruzado,Juan Cruzado Cortés,CC-BY-NC-SA,http://conabio.inaturalist.org/observations/586031,https://inaturalist-open-data.s3.amazonaws.com/photos/745209/medium.JPG,Spotless Ladybird Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
649536,5772,juancruzado,Juan Cruzado Cortés,CC-BY-NC-SA,http://conabio.inaturalist.org/observations/649536,https://inaturalist-open-data.s3.amazonaws.com/photos/819180/medium.JPG,Catarina,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
668388,5772,juancruzado,Juan Cruzado Cortés,CC-BY-NC-SA,http://conabio.inaturalist.org/observations/668388,https://inaturalist-open-data.s3.amazonaws.com/photos/842284/medium.JPG,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
1400907,5772,juancruzado,Juan Cruzado Cortés,CC-BY-NC-SA,http://conabio.inaturalist.org/observations/1400907,https://inaturalist-open-data.s3.amazonaws.com/photos/1732924/medium.JPG,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
1520559,5772,juancruzado,Juan Cruzado Cortés,CC-BY-NC-SA,http://conabio.inaturalist.org/observations/1520559,https://inaturalist-open-data.s3.amazonaws.com/photos/1884986/medium.JPG,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
2330029,5772,juancruzado,Juan Cruzado Cortés,CC-BY-NC-SA,http://conabio.inaturalist.org/observations/2330029,https://inaturalist-open-data.s3.amazonaws.com/photos/2584177/medium.JPG,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
2332830,5772,juancruzado,Juan Cruzado Cortés,CC-BY-NC-SA,http://conabio.inaturalist.org/observations/2332830,https://inaturalist-open-data.s3.amazonaws.com/photos/2588409/medium.JPG,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
2842907,5772,juancruzado,Juan Cruzado Cortés,CC-BY-NC-SA,http://conabio.inaturalist.org/observations/2842907,https://inaturalist-open-data.s3.amazonaws.com/photos/3240418/medium.JPG,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
3493793,5772,juancruzado,Juan Cruzado Cortés,CC-BY-NC-SA,http://conabio.inaturalist.org/observations/3493793,https://inaturalist-open-data.s3.amazonaws.com/photos/4063708/medium.JPG,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
4605196,329215,andreacaballero,Andrea Caballero,CC-BY-SA,http://conabio.inaturalist.org/observations/4605196,https://inaturalist-open-data.s3.amazonaws.com/photos/5568994/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
